Seed,N,Subset_Key,Split_Number,Repeat,Fold,Train_Size,Validation_Size,Train_Class_0,Train_Class_1,Validation_Class_0,Validation_Class_1,Fold_SHA256
4536,32,S4536_N32,20,5,4,24,8,12,12,4,4,333a65cfd0c9479e794aa89f8032b763dabf68786bb618b971b36db90e4082e5
4536,64,S4536_N64,1,1,1,48,16,24,24,8,8,16822da4a4e910c5bda56ea3f58162694d722403cb672ecd0386b15591881ac0
4536,64,S4536_N64,2,1,2,48,16,24,24,8,8,625808fedbebd438ae656db1ed201f4e8a271c3292165394397e2a466d4ad28e
4536,64,S4536_N64,3,1,3,48,16,24,24,8,8,bd469f258e5e6303767f2e165da7f11cfc999bfd99cb9f417f7edcbd7b7bdffd
4536,64,S4536_N64,4,1,4,48,16,24,24,8,8,b5c8c0593b22b4d1853d338f64e8e1b4ca17ea65acef8f626f69adf6ea03adbc
4536,64,S4536_N64,5,2,1,48,16,24,24,8,8,42e24857b773a787cbbfe8b451b3a45c08658517727e5fb91ed347e30a798420
4536,64,S4536_N64,6,2,2,48,16,24,24,8,8,28e28caeb3c056dba1eeeaa37a788c5cfd18b4b2416050240d9a9044a7a20df5
4536,64,S4536_N64,7,2,3,48,16,24,24,8,8,82394cc0c130849640a0e70f92eaa9134e8eeab89715050756adc9066b0cfa89
4536,64,S4536_N64,8,2,4,48,16,24,24,8,8,2b860b77f073849cd0c899ed28cdfb3cda839acbfc3291b40e37e3c66bb50245
4536,64,S4536_N64,9,3,1,48,16,24,24,8,8,15fc0c29b142228055420c5624421e511863fed3bf7fb8a018aaf34800309bf4
4536,64,S4536_N64,10,3,2,48,16,24,24,8,8,6025f0b24301cdf6a4042b2f89414b1845f8831707fb660a464be918a7dbcde2
4536,64,S4536_N64,11,3,3,48,16,24,24,8,8,1060b3648aeaa0ca7135b074b7a6aa6ab3aa48652512e959e9052835fbe4ab8e
4536,64,S4536_N64,12,3,4,48,16,24,24,8,8,88bc12768a6858c267ac15635296f7e411300798e679426c5733928fed941b0c
4536,64,S4536_N64,13,4,1,48,16,24,24,8,8,ccfb1e31adfdf2085e45b30187572d124e6e5ed0e97f81578ce16929a2b4ae7a
4536,64,S4536_N64,14,4,2,48,16,24,24,8,8,3cc882d19aa58969ceac9f885b732807401cab019504aede7be488ff22d5c7c7
4536,64,S4536_N64,15,4,3,48,16,24,24,8,8,34ed7ac47bccdde0ed13faae55f83291055524b26c09d1661793ff7d8b6922f0
4536,64,S4536_N64,16,4,4,48,16,24,24,8,8,456186ca4a133b693eefd2c5987f835e39fd5fcbea2d146d80484892dff73fad
4536,64,S4536_N64,17,5,1,48,16,24,24,8,8,fab429e661fbc245e43f337844d20ff74bb94735e8631ff27c5e71b3d835e5aa
4536,64,S4536_N64,18,5,2,48,16,24,24,8,8,8ea91a89431522efb6268de8c0f47da906237fa49ee65d39bac0815d653bcd10
4536,64,S4536_N64,19,5,3,48,16,24,24,8,8,8a1162ee103f42e43adfe8b5c929d76dea74454554ac26889a7481df08078114
4536,64,S4536_N64,20,5,4,48,16,24,24,8,8,4a1b6d3858d4fae5fb5f32846b51c750274db99eb14cb79bd903db76d48859f8
4537,16,S4537_N16,1,1,1,12,4,6,6,2,2,391adc7b07eb1d188c8d4363dd280232926d068f918bce3f20104c00560d9ca7
4537,16,S4537_N16,2,1,2,12,4,6,6,2,2,0873acf954d02b87260879d70668c8d058a189eb0bcb240a6d44a3d2e8620d49
4537,16,S4537_N16,3,1,3,12,4,6,6,2,2,06661a8d9d4ebf1d1674b9ce1b71270c10aafb467e921ae8989a43ead5085328
4537,16,S4537_N16,4,1,4,12,4,6,6,2,2,f2218929adafc01ed7ca4c8ce425116914570952aea1b432d8940053d3829484
4537,16,S4537_N16,5,2,1,12,4,6,6,2,2,e542dcf65894ac3936327faa83d8de1042cf1188bf9647467c417c5e259147fa
4537,16,S4537_N16,6,2,2,12,4,6,6,2,2,a1a30721b66eb81bc2891bc8dd9a6713aa8277e90aa959d5af37f0c2a6533441
4537,16,S4537_N16,7,2,3,12,4,6,6,2,2,0c5f6971f6ad96e8d128553d94d6472a53a012e0ecd718e6f9a78a4d159b88bd
4537,16,S4537_N16,8,2,4,12,4,6,6,2,2,228d204ef50807bd337c03d6849e5bef12ccd0983b6162701ab0fa34f099cde9
4537,16,S4537_N16,9,3,1,12,4,6,6,2,2,56c2c6bb1561bcfeada01578462195ab3f4dd66bba6c284445ceaf5f25368d85
4537,16,S4537_N16,10,3,2,12,4,6,6,2,2,638783466c16e02218802469f747115589b70791e89ec43b6b4f470b00d94231
4537,16,S4537_N16,11,3,3,12,4,6,6,2,2,9459b9a9f9fc53619d7c47333d63c29807b5539971aeaf7cf17485fde55b5b18
4537,16,S4537_N16,12,3,4,12,4,6,6,2,2,48618709fa729bfeb143b913fce3209ac14af35075d511caaf087502f258dafb
4537,16,S4537_N16,13,4,1,12,4,6,6,2,2,b53aacb330e677ba6693c3f834c95a3e19ad3cb37ba6ef0829938293d5e874ae
4537,16,S4537_N16,14,4,2,12,4,6,6,2,2,0b39e57ea2d457d4bc7e02a064761797c722ecd91ae8d77cb6edd6bb1f975d15
4537,16,S4537_N16,15,4,3,12,4,6,6,2,2,87866fb363843ab7fa67eeb30789db60bfe9926355e4933ba9992cd986c11294
4537,16,S4537_N16,16,4,4,12,4,6,6,2,2,e41e6b71c3a68b9abed55fa22677a5ab29ac75604986e52d1529007542f07d67
4537,16,S4537_N16,17,5,1,12,4,6,6,2,2,c047ca8a3b91020ab29a61d716b1ab395dcf94f6fa8b670647732680967c92a6
4537,16,S4537_N16,18,5,2,12,4,6,6,2,2,8cb0e85fc0a68b809e93cf56a1789464030fe8342a2ebb395f9bd626f81310cc
4537,16,S4537_N16,19,5,3,12,4,6,6,2,2,ec989b00b730087f573b0269893fac168e515a4eb2ca7232356caca98f8adcf0
4537,16,S4537_N16,20,5,4,12,4,6,6,2,2,701cd4f80a09b918648cd73421627ff8bdd43abc32855af1736e2cef285a52ff
4537,32,S4537_N32,1,1,1,24,8,12,12,4,4,5b6cf1e02ab2b30a33ec7fadaee8dd22876d2df8dd18df1a4a71d01813329eba
4537,32,S4537_N32,2,1,2,24,8,12,12,4,4,03a1e3d39883dece3197fa2e867da11aac133613ce562b90a66a204c4a44599d
4537,32,S4537_N32,3,1,3,24,8,12,12,4,4,5d7ac587f7872307fcd8564d6b5f87a242ff10683dbba39b1991f62cfa44ab0e
4537,32,S4537_N32,4,1,4,24,8,12,12,4,4,ec0a08e8040654371acca72b2552fecf85e1e8150dd189e0ef8d4bd75a51c597
4537,32,S4537_N32,5,2,1,24,8,12,12,4,4,c142939b22328b42ebafda4caf79802c94a63020e90bc517f6161a939b401cf2
4537,32,S4537_N32,6,2,2,24,8,12,12,4,4,ce90b86b00bea54383355e17843a8e42c8cd6d9ad6554f039822c7dbcc200488
4537,32,S4537_N32,7,2,3,24,8,12,12,4,4,8118dcaa03e3aea5f0f31d60092214171638ccba974fcb0d5f7e2dc2da888a21
4537,32,S4537_N32,8,2,4,24,8,12,12,4,4,40dc6a57e1e68d8dec4dcd541e31f113b8bcda5790003494b302bdd57dd96041
4537,32,S4537_N32,9,3,1,24,8,12,12,4,4,f3f964798834d2b19780e347a1e584769ad16c52943ccaf04d04e346ea57aed1
4537,32,S4537_N32,10,3,2,24,8,12,12,4,4,06e46526a5d1e5939579b7f68b05a0ba1b1a82069f54bb1085a07abcb936aad2
4537,32,S4537_N32,11,3,3,24,8,12,12,4,4,a9b4bf5593ff0c01a77553f1db2ea91d1f458c172ab2eba8a848247844ccecba
4537,32,S4537_N32,12,3,4,24,8,12,12,4,4,11ebbe09a0e825de5550d22e584d53a05f49ee85db9b04d136d4448721fbd975
4537,32,S4537_N32,13,4,1,24,8,12,12,4,4,3eef8ace806d8d1a5f25f61c37546d09a3505900f3ee77ad39a452bcc86f3ab9
4537,32,S4537_N32,14,4,2,24,8,12,12,4,4,df86234143e0ddb08068b6d7bebdad4c699c77b5ab819ccaf9dd0c89da69e5e1
4537,32,S4537_N32,15,4,3,24,8,12,12,4,4,a5fa345cbaa10e052870550d8e4f14be326b8be1a96f02e2991c6355fe8aea0d
4537,32,S4537_N32,16,4,4,24,8,12,12,4,4,9048c75935cf397c5bf45a1e40a1fe62878d15a259f9de40fcb58290aed8ef90
4537,32,S4537_N32,17,5,1,24,8,12,12,4,4,1b50a83469f15f6028a2b82e785cd68c00584c42c7b2cb7f5e6bf345aad8f870
4537,32,S4537_N32,18,5,2,24,8,12,12,4,4,94cb7d44038ac5b30cb1774409dce7b1c3d238b76bceac5743b130664a063547
4537,32,S4537_N32,19,5,3,24,8,12,12,4,4,0103a4acfc5640f365301f6afc5c331ea914e32872aa3e77530f063f47b46c4b
4537,32,S4537_N32,20,5,4,24,8,12,12,4,4,13ae8f5f5cd90a0c9727dee7a53e50b14167edce3992dd9ec9fda0dbaea36432
4537,64,S4537_N64,1,1,1,48,16,24,24,8,8,77b11f38e7d5e121918765982387b4feae2e0e6618f51b274ce9c65aadc78ca9
4537,64,S4537_N64,2,1,2,48,16,24,24,8,8,163d2807797aacc490e1f79e3fc6267c68729d03183ec9ccee69bc9b744952ff
4537,64,S4537_N64,3,1,3,48,16,24,24,8,8,934da1606589cba2f0e3051b4bf3d7581e5815a22808cf82cbd6a11d29a15ddc
4537,64,S4537_N64,4,1,4,48,16,24,24,8,8,c48a0ac816171414350f199b2b9fc3383552e8134b7d359bbc0247c11263a341
4537,64,S4537_N64,5,2,1,48,16,24,24,8,8,6425fa58b6efb470a39097d11cf8554793acee827b211a612c7c31a265fe9eea
4537,64,S4537_N64,6,2,2,48,16,24,24,8,8,e0669bd879200e02998a590ff00e126c1d95f69103e2986b50eede3cc35882a0
4537,64,S4537_N64,7,2,3,48,16,24,24,8,8,95fcf5c62809c129df4c23ce7822ed93aa4cc0555b3503bed3978ffbb89013b9
4537,64,S4537_N64,8,2,4,48,16,24,24,8,8,0485c32b923f97cc547c3633f56e33a6f311147be338063e72c7893aa97705f7
4537,64,S4537_N64,9,3,1,48,16,24,24,8,8,4335ebeb7efbbb006be712a2c6e0e5b4b8b5957692116dcb41bc177fafb2ee23
4537,64,S4537_N64,10,3,2,48,16,24,24,8,8,001c5e3bd9004db1f86dc779e39d0cae167101abcc627dc643f66383882b2bcb
4537,64,S4537_N64,11,3,3,48,16,24,24,8,8,04544092198fa7fc9fb82f849bfa17d1828328ce38cc5af71603609c7bfb2b38
4537,64,S4537_N64,12,3,4,48,16,24,24,8,8,0fb4d9af4f70d2857edde7b50a9f919a04547e78121078b300f4ed056558f508
4537,64,S4537_N64,13,4,1,48,16,24,24,8,8,86a9afd10b9430b2a4ac2e53ab691f6dba56e6c2e9a2b5ba3506d523f6bf743f
4537,64,S4537_N64,14,4,2,48,16,24,24,8,8,550fd647b5367a23d8c7f4e3d5c918db9b5adbda81d7ab7a90c080a0242ff773
4537,64,S4537_N64,15,4,3,48,16,24,24,8,8,89b76bf38198a04938e0501b8919fdcdc7b2de59ced440d236530322a2e67015
4537,64,S4537_N64,16,4,4,48,16,24,24,8,8,9d3e46618d403bf91e78a67f1381570826f85d86c844cd451c10743c842ab242
4537,64,S4537_N64,17,5,1,48,16,24,24,8,8,05f2037c3ae7e94ae4277758fffebdfb1d708b3e20390793a6412fb33cf0fd92
4537,64,S4537_N64,18,5,2,48,16,24,24,8,8,8e03c61898b817d110910ec46aa4eff4b17db06d9835486a1f09b742ad832418
4537,64,S4537_N64,19,5,3,48,16,24,24,8,8,9c4453d334b816317e4cb682c972038c337dc08f7e7f2105645b1ff45727f5be
4537,64,S4537_N64,20,5,4,48,16,24,24,8,8,c34f5fb87ea358d71e9c4d6a6946528a3276dafc81ef663c3b8842d3e60133c4
4538,16,S4538_N16,1,1,1,12,4,6,6,2,2,9baf7e426c65098b301c84234c9913cb13724656b98acd818b8ea6820d64c2db
4538,16,S4538_N16,2,1,2,12,4,6,6,2,2,7c495f67da149c8737434477a09cd17383789aaf734e4461f18a95ce8e4b5c9f
4538,16,S4538_N16,3,1,3,12,4,6,6,2,2,65ac2c1cbbcd817e8769ea6f905f3fd7cf80bd3d88dec89a7b33ce81f5df375d
4538,16,S4538_N16,4,1,4,12,4,6,6,2,2,1ad5fad27e57bbe1983b4e0c037d34d0e8f64f704434b4563123321f761f33c1
4538,16,S4538_N16,5,2,1,12,4,6,6,2,2,68edb67b52702322fd9fb73d913631036c9498da3f151e6a76b2f153955b89c4
4538,16,S4538_N16,6,2,2,12,4,6,6,2,2,0c98c867a5a08e85cd54ece0f7d56bcc1394e31017914c3e7b9a94ecf575ea51
4538,16,S4538_N16,7,2,3,12,4,6,6,2,2,f43525f1834ad05eb1a0a22779b9daf565b6e6f2c15a05612cf441e3b4763449
4538,16,S4538_N16,8,2,4,12,4,6,6,2,2,2ade77491d2e4b3accd890f3674a8e0dcec21c5c23f52c980bda9b4f856f1179
4538,16,S4538_N16,9,3,1,12,4,6,6,2,2,671400ba821f3457bec81727c30d09e67b037f1a3dbfb0b816cf65e7c4cffeef
4538,16,S4538_N16,10,3,2,12,4,6,6,2,2,5fb3ed6abd792005a3ef4fda4aba15192e2ca67917542be40425b3b567d69816
4538,16,S4538_N16,11,3,3,12,4,6,6,2,2,2eb4e66f866a98e89265269de2a59c0b32cfc78699af95b238e76723c80708ce
4538,16,S4538_N16,12,3,4,12,4,6,6,2,2,ce736f03776ed8fc24d640d0fab7de2da3ec68e72d13d562fbed279f4813e86f
4538,16,S4538_N16,13,4,1,12,4,6,6,2,2,88bb991f6fa35f003f9fa5d73fd1c76d5602236cbd78edc2aeda534905b15c2f
4538,16,S4538_N16,14,4,2,12,4,6,6,2,2,1c25fc7688f7435df8c798f6b4f4e4901a2b6dd485ffed1b5561151abf6015aa
4538,16,S4538_N16,15,4,3,12,4,6,6,2,2,4a95463079b69b752222cf93f8254da99dd6406edd535b40c7b722651278a9be
4538,16,S4538_N16,16,4,4,12,4,6,6,2,2,a58f20b6cf92cc8725f0ce33a716ce835485fdd69676ce8e974d8d63a488e10b
4538,16,S4538_N16,17,5,1,12,4,6,6,2,2,920d494721d4f65ece9d0a03e164a01b9833678668de15f92f717a2f53fbd73b
4538,16,S4538_N16,18,5,2,12,4,6,6,2,2,8319366ac2fdda91caa7e07dd4134f0442d612d4aa79e0a2984582f8cf75763b
4538,16,S4538_N16,19,5,3,12,4,6,6,2,2,88903082347525993ad59596629de734aa085421749f60b36d95658573613f6a
4538,16,S4538_N16,20,5,4,12,4,6,6,2,2,80777aa85595031478eb469dbc105c904f0b5a06f4f484d06758ac3438d611e1
4538,32,S4538_N32,1,1,1,24,8,12,12,4,4,37c560e966cc36604ac72f68170c03c503708e06ae7c02dd468a3b3ab61f232c
4538,32,S4538_N32,2,1,2,24,8,12,12,4,4,77199cc8db551ebd5d890c0a6161b927b2110f8ce1000dee4e3df40dc678c722
4538,32,S4538_N32,3,1,3,24,8,12,12,4,4,7cfa0fad9efc9f8549f8666d1eb2f47b1d05bf7fcdd82580db41fb1b69351181
4538,32,S4538_N32,4,1,4,24,8,12,12,4,4,888a1860e1627135a635082021bd70d84441944ac2390cadb48e39e7b7f77a68
4538,32,S4538_N32,5,2,1,24,8,12,12,4,4,ad688e0c7372fb5a44a9cb6285fdbda0a8afcd130e23f84b8d3bb404073720f8
4538,32,S4538_N32,6,2,2,24,8,12,12,4,4,f19dd053bff0c289485a14ce928bc345bf5024d7ced651ae41804812bcdc60b4
4538,32,S4538_N32,7,2,3,24,8,12,12,4,4,808c122aaa999d7e683ecb16c55c6569ccf8ac762764eb7e66c7fb496629fe52
4538,32,S4538_N32,8,2,4,24,8,12,12,4,4,21571d3fb7a6dbfcf550b00ac6d12e07225755ac12f48902322e4789afe6ba9b
4538,32,S4538_N32,9,3,1,24,8,12,12,4,4,ebf93fda95b0dc54665f1239e15f1ddd825d947dac80f2e6b70d8bdceea3bc93
4538,32,S4538_N32,10,3,2,24,8,12,12,4,4,5a35334811abe78fae64816af4341e7b750369931349f711138187e5c11ccb45
4538,32,S4538_N32,11,3,3,24,8,12,12,4,4,b49a06de71a26975940f17221901f9df65b8391ac53077a960646d9d7306e1b3
4538,32,S4538_N32,12,3,4,24,8,12,12,4,4,9bed576d4acac9ae89d65cb1b0755c1d4d55542d02757f9982052b5a57b54838
4538,32,S4538_N32,13,4,1,24,8,12,12,4,4,1cbd624241ce6652e53ca7cfc6e86d1119dda7d91dd48e5ad1e8f9e079bf69f7
4538,32,S4538_N32,14,4,2,24,8,12,12,4,4,e0f950dff1b334a50d17d91a28149d7dae1a31a3877bf0d308c9299043af4b2a
4538,32,S4538_N32,15,4,3,24,8,12,12,4,4,4b485b1ef8abf8c7bf6290e4b147c18e03364027c39f5a2f35d231b59172143e
4538,32,S4538_N32,16,4,4,24,8,12,12,4,4,9aadc58e98c421425d24c150de27dc72f9b311e8441a2847bc3b6b3219fe912d
4538,32,S4538_N32,17,5,1,24,8,12,12,4,4,5a3b71f53dfc321b86d2fbf8e84f66ab449d46ab2559b2cc32722e464975cdbb
4538,32,S4538_N32,18,5,2,24,8,12,12,4,4,652fbf4173b87dbaa1bfc4b069dfa40878a742272c145c634ffc2077aa08400d
4538,32,S4538_N32,19,5,3,24,8,12,12,4,4,428821f9ef1d5909f2e05996f4bfb5c838af8cda9795a53089fe704c701f22e3
4538,32,S4538_N32,20,5,4,24,8,12,12,4,4,52f69c7bc9e036b8727e1e95e50ec13a0f66eb7a8591f6c38d3475c72dd75d5d
4538,64,S4538_N64,1,1,1,48,16,24,24,8,8,a7bd00baed8bd336ab2bf5ef72127fd606384013824f9ac473f7dfa769ce6541
4538,64,S4538_N64,2,1,2,48,16,24,24,8,8,342b11a92353336608adf1ea1415ecd68311af2428885baae60aa78d259ff597
4538,64,S4538_N64,3,1,3,48,16,24,24,8,8,f4025d08201232c71014b8af19cc2a2070ef4503f0e176fb6fbe3e67a9eaa3d6
4538,64,S4538_N64,4,1,4,48,16,24,24,8,8,d747c977d9f096b13977c2d18cad29afe0df0b4ff342685db5f822d6827a6b9c
4538,64,S4538_N64,5,2,1,48,16,24,24,8,8,15a1cb179b8d92a3bf5592519c2d53675854c485f1412e01800a93e8f9e08533
4538,64,S4538_N64,6,2,2,48,16,24,24,8,8,67bd722fc87477c7acdcac421f31634f5deb38d5546664827d85417d8ca7799c
4538,64,S4538_N64,7,2,3,48,16,24,24,8,8,404ca220f57770efdacd41fc35b2551e1f997f55ab32783ab68854743d6595d0
4538,64,S4538_N64,8,2,4,48,16,24,24,8,8,d80bfb65c9c77e68c0029b24421b63841961702425895ba4a9cc590080eac7a5
4538,64,S4538_N64,9,3,1,48,16,24,24,8,8,4a5c16b9f162452d34d37af4f9b02239ce7e83c27cc264b2cbda43525bd7a693
4538,64,S4538_N64,10,3,2,48,16,24,24,8,8,45ca59dd681aa3a7caa02fed234742af399d19ed716d6c580ef3129066730a3a
4538,64,S4538_N64,11,3,3,48,16,24,24,8,8,8651dab27f7a8f03473ae4f1e7d191edcc9a2dfb1b912689f79ced87ecbf3fdb
4538,64,S4538_N64,12,3,4,48,16,24,24,8,8,cec4586693fffdb27f8928db51b06f0c6f37a922040b7e1c27e7748fe13177c6
4538,64,S4538_N64,13,4,1,48,16,24,24,8,8,e5faa20b98de188cb5cd2c3d5b5cd064cd0b7052a54dac27b83c69b652a07d44
4538,64,S4538_N64,14,4,2,48,16,24,24,8,8,6fa6fe319ec75a0f9ab2087e3693e1e417fa45c57c9ba580ce3114675a5470bc
4538,64,S4538_N64,15,4,3,48,16,24,24,8,8,42245992b5d2cbf33bbc5f3fcdd0207b24dc9685c5584e4f1ea81baedf34b27f
4538,64,S4538_N64,16,4,4,48,16,24,24,8,8,453c5b557c2d469ba566ec69aa54a8bef6c0df85902c81be87ca726c425c8aea
4538,64,S4538_N64,17,5,1,48,16,24,24,8,8,8fab67bad72f9c7cba1c8f1ba1e2349418a0535e0bbd7d34ea858b7502324b98
4538,64,S4538_N64,18,5,2,48,16,24,24,8,8,1075512973db0e92affbfd18060e20ad39561e286b38fb3efd2c279434fc6bdc
4538,64,S4538_N64,19,5,3,48,16,24,24,8,8,c8069ee8bca0381957e700d8ed17f885e29ccaf5ca0b8aa468d2a0bdb66240d0
4538,64,S4538_N64,20,5,4,48,16,24,24,8,8,5521a8f92929e8ab3d5c9eaf5bed6c14036d68d4650429ab3c3fdd03693aa1c7
4539,16,S4539_N16,1,1,1,12,4,6,6,2,2,0551d24caab0bc4d2669394599d655cb3edce1c375dfe0892ee21e12b8411bde
4539,16,S4539_N16,2,1,2,12,4,6,6,2,2,c0cfae9c23e386a444117120151eb6b75571558dd645fd811fbac4a1dc171f3e
4539,16,S4539_N16,3,1,3,12,4,6,6,2,2,08103373f6c1cb97f3b22d804c7c6b41726b6bd81450384862158fcd41c2eae0
4539,16,S4539_N16,4,1,4,12,4,6,6,2,2,d6d91bff1f1fa99e36af0dc2750abbc509a542f8f8e065c8f8ed69c1c681c4df
4539,16,S4539_N16,5,2,1,12,4,6,6,2,2,0a4c56bef3a3ad2f5498589875daf39655b6b489edc772739a2f96d03cd81f8e
4539,16,S4539_N16,6,2,2,12,4,6,6,2,2,698554db34e7f39b6c81fce220f9b67f72a6e537387c051ed8005d70b67604cf
4539,16,S4539_N16,7,2,3,12,4,6,6,2,2,4fa6e711b13c4157b6a06554205a642010914ccf8420783c54c4f3410a6fb4c4
4539,16,S4539_N16,8,2,4,12,4,6,6,2,2,353a8de2b20d0b6159c71a161bafa442cd1cd777df4ab01349dddaa88ae58ed7
4539,16,S4539_N16,9,3,1,12,4,6,6,2,2,f421928bac55dd2b6785c634e939ab3587e90edf3aaa36fff808b837daccd004
4539,16,S4539_N16,10,3,2,12,4,6,6,2,2,96eba40c9d2bae7dfdfca8a24b4338e3ce20e55d535e3d81af7cb55aa19120e8
4539,16,S4539_N16,11,3,3,12,4,6,6,2,2,c0d54a637c3c25f6629c20435effeb9e9304f50428bc314b330c6a527aff13e8
4539,16,S4539_N16,12,3,4,12,4,6,6,2,2,591d7f56cac2c950e88ce1b2d2290d779e4b669baa5edd7df45efe3065784b48
4539,16,S4539_N16,13,4,1,12,4,6,6,2,2,beae349492a88b2711bf99ea39a9dde2cb8e59037d27d4c44f6535781e7df483
4539,16,S4539_N16,14,4,2,12,4,6,6,2,2,226e85fdf0f0508582fa53cede32a760c71e797115234d158270ab381265c466
4539,16,S4539_N16,15,4,3,12,4,6,6,2,2,3f2eca04538f72fb23d835817f6dadee34782ed2cc286046f8e330512d9ce104
4539,16,S4539_N16,16,4,4,12,4,6,6,2,2,6e96bf0c473275a0bb47674b0399b71711249efe687544a641c8a43d195b1f1a
4539,16,S4539_N16,17,5,1,12,4,6,6,2,2,f08a29999cf0571915b456cf3ab4378240958f25ee2880fc521c67acce73679a
4539,16,S4539_N16,18,5,2,12,4,6,6,2,2,8f65224a8bae5e37d01d86a24b437771ef3d823ad1fd880b46fb1bcf46725fd1
4539,16,S4539_N16,19,5,3,12,4,6,6,2,2,b158b05fffc822c661500ee30473105a92b199b3b94f2b4c292512c6f2d0065e
4539,16,S4539_N16,20,5,4,12,4,6,6,2,2,698554db34e7f39b6c81fce220f9b67f72a6e537387c051ed8005d70b67604cf
4539,32,S4539_N32,1,1,1,24,8,12,12,4,4,de0cbfce70cfd502b17610bc0333854df10feb7987a7539a1c0cdd2a1a207808
4539,32,S4539_N32,2,1,2,24,8,12,12,4,4,87b071a7f85cecc1f0e59847093a89950642de494989e4296e7b13097a97954a
4539,32,S4539_N32,3,1,3,24,8,12,12,4,4,52cc186d39910b396ede7b04657577208031b79f830138261ae90fc82a650915
4539,32,S4539_N32,4,1,4,24,8,12,12,4,4,4f89341108b20874973cec789b53c0875d73b262cc5f28a7a22aa7f3c7defcec
4539,32,S4539_N32,5,2,1,24,8,12,12,4,4,da61f6a52a6c0d3251e04dbafa8fdfb5395d9aa601aa70183131251abbb6337e
4539,32,S4539_N32,6,2,2,24,8,12,12,4,4,19de563522a36c1eb9d9054142f41ba02712e5b24c2fa53e59e16e9d5e6fb031
4539,32,S4539_N32,7,2,3,24,8,12,12,4,4,5441686afe0d1ee088ecb7668c7209adcfec16fd7c90d80b06a0ac8cfcbc5983
4539,32,S4539_N32,8,2,4,24,8,12,12,4,4,6e7bcab80ce08057c3961e01fb05a2e8a56dd42e918748d0245aaf294914034c
4539,32,S4539_N32,9,3,1,24,8,12,12,4,4,389e968fa8556068e3a918c7eeacdb164e963622f0a3497dd63ce38e9a61b4cd
4539,32,S4539_N32,10,3,2,24,8,12,12,4,4,bc3465f7ba0d8c89efb7b0f0ab1c0a909b699c40ed20283948819aca8bf7bf31
4539,32,S4539_N32,11,3,3,24,8,12,12,4,4,d2814586d6abda5b39427477e1989812ee56d7265b7c80dc35ec1bee008ed309
4539,32,S4539_N32,12,3,4,24,8,12,12,4,4,7993d2fbb265c7cd7e0014e7564ca56d49038f30bd377d937189f50cf385d797
4539,32,S4539_N32,13,4,1,24,8,12,12,4,4,630ad724689187856a790e6375ab9b3521a49bbd00a97f0eccce56f518e0b276
4539,32,S4539_N32,14,4,2,24,8,12,12,4,4,6af0a3186173d6ca2327726f7dfe0a25fe6c866c2ffbe9ed1df342381a4e1e75
4539,32,S4539_N32,15,4,3,24,8,12,12,4,4,cced2d7ba02ba4ae898a11d34993ad7a37aff0b003103a23dd03cb839f5457cb
4539,32,S4539_N32,16,4,4,24,8,12,12,4,4,651d2af31246851823dc11df4bc4582a1517a89bbb793f7638cfb69173114b0f
4539,32,S4539_N32,17,5,1,24,8,12,12,4,4,b793034e93841f3c520c6bf8bab28fcc5aed224d114b3aeeb0b8960295f9557f
4539,32,S4539_N32,18,5,2,24,8,12,12,4,4,e311a284160fbf45622846000dce849b4c6a4ad1feb5ed1fe63db962a2343bf6
4539,32,S4539_N32,19,5,3,24,8,12,12,4,4,3305d51e494812e5266858d12b9c17e210f80254e450d5a74dc62a582c59bd07
4539,32,S4539_N32,20,5,4,24,8,12,12,4,4,bdd748cc4927907beeb830017ad15c1b2e73a0f40ad7c4d79f80b152818e7eca
4539,64,S4539_N64,1,1,1,48,16,24,24,8,8,14b8c10e76c3584f4d720ec205c7b0ec04fd25e9c48cb658469969e5398ef8d4
4539,64,S4539_N64,2,1,2,48,16,24,24,8,8,49d5c3b80e8cd226b566dd31ac6a0055f8f0a6add9ea8e1be23d1124a55126e7
4539,64,S4539_N64,3,1,3,48,16,24,24,8,8,51c7c91c270ff1221864fb3d174522db42d41124f0a0006576797a9c55954e9b
4539,64,S4539_N64,4,1,4,48,16,24,24,8,8,d3103f0792744f782980bde092675c835be2c9b99174af50a61610179e258d53
4539,64,S4539_N64,5,2,1,48,16,24,24,8,8,d9c3e1ab336684e9d388bc919d9661558e5c568a821230056260985d18909959
4539,64,S4539_N64,6,2,2,48,16,24,24,8,8,29cb124f90d7a49340756421e7f4251d8102cc700ee2b99fd4019b9810c7c362
4539,64,S4539_N64,7,2,3,48,16,24,24,8,8,c5140add957cefa174aa4faa2cb585505d2dde3b4a4bb27a8ba85af437491c96
4539,64,S4539_N64,8,2,4,48,16,24,24,8,8,96cc53d7ee01f05b29185fdef4ae719fb8ba8a7d0880ed6ad9fa8b4b82e0f61c
4539,64,S4539_N64,9,3,1,48,16,24,24,8,8,d14d375b32b59ab84c1b520c54a61d1a8ba7a96a3a8e89c49c44420fdaf43b7f
4539,64,S4539_N64,10,3,2,48,16,24,24,8,8,eb7e434e847eb8d0d4d07b0a989b6723925a9b032b90da47db09bd983e17c35f
4539,64,S4539_N64,11,3,3,48,16,24,24,8,8,512a093e30a586a2d4b0ea9096082e713bc93fa112228c59366469ee9dfc8565
4539,64,S4539_N64,12,3,4,48,16,24,24,8,8,215882751e3296c8a2a2f06c177ea9826f5c51d8984685cf6b031bdc2382d97b
